courier_id,order_number,courier_location_timestamp,courier_lat,courier_lon,order_created_timestamp,restaurant_lat,restaurant_lon,restaurant_id
a826fc14hohoe30ehoho4a8dhohoa883hohobb5a6362a373,280938571,2021-04-01T06:13:04.279Z,50.473622820691325,-104.60649321411552,2021-04-01T05:46:59Z,50.4718091,-104.6059331,57
81449768hohoc285hoho4433hoho887ehoho05c91452a5b1,281324723,2021-04-02T05:24:59.238Z,50.50200973548935,-104.68001464090452,2021-04-02T05:08:37Z,50.4940165,-104.6693761,139
e3b64959hoho2b03hoho4ee1hoho9febhoho84588bef2062,281317286,2021-04-02T05:14:45.353Z,50.4512374,-104.5322539,2021-04-02T04:58:58Z,50.4516684,-104.5316383,63
a826fc14hohoe30ehoho4a8dhohoa883hohobb5a6362a373,281262520,2021-04-02T03:54:04.493Z,50.455376994828846,-104.64355615072895,2021-04-02T03:40:51Z,50.4554909,-104.6508466,71
b28eacd5hoho06e8hoho4a22hohoa7d0hoho703a12dfb4bb,280955796,2021-04-01T06:20:14.432Z,50.4449013835693,-104.53712835020694,2021-04-01T06:16:02Z,50.4467292,-104.5445224,105
a9d1423chohob0cfhoho42abhohobf12hoho09eb4bb45692,280947711,2021-04-01T06:20:45.656Z,50.4581624,-104.6181734,2021-04-01T06:02:17Z,50.4501646843,-104.612035048,27
ebe412echoho5935hoho4d73hohobd31hohobcc6ad57573c,281347037,2021-04-02T05:39:10.275Z,50.4742257,-104.6405629,2021-04-02T05:36:47Z,50.4698709,-104.6175497,83
9bda567bhoho673choho40bdhohoaf10hohodfcb8f5d0086,281284398,2021-04-02T04:15:28.216Z,50.4629227,-104.6053273,2021-04-02T04:13:18Z,50.4698709,-104.6175497,83
65908b93hoho6c80hoho4d78hohob487hoho4817e92e31ad,280968429,2021-04-01T06:58:44.160Z,50.4379447,-104.5784377,2021-04-01T06:38:28Z,50.4401773,-104.5719296,130
3a1bc674hoho5662hoho46cehohoaaa9hoho420c5d2eaf84,280974545,2021-04-01T06:59:40.193Z,50.412074,-104.6178574,2021-04-01T06:49:40Z,50.4123943,-104.6172041,113
a826fc14hohoe30ehoho4a8dhohoa883hohobb5a6362a373,280956907,2021-04-01T06:35:15.282Z,50.46502734736186,-104.61828165036616,2021-04-01T06:18:00Z,50.4648497,-104.6185743,60
eccfbafehohoa27ehoho45adhohoaa76hoho5f90ce7e5627,281314474,2021-04-02T04:57:19.200Z,50.41568341533126,-104.6232756270026,2021-04-02T04:55:19Z,50.4163967,-104.6446796,99
ecba3dc2hoho91cchoho45bbhohoaa74hohoaf566560e1bb,281304941,2021-04-02T05:01:53.342Z,50.4183698,-104.6196256,2021-04-02T04:42:17Z,50.4183443646,-104.62000168,112
49713b62hohoe193hoho44cfhohoa351hoho50a94ab3306d,280975457,2021-04-01T06:54:45.204Z,50.44700503107984,-104.58098082496583,2021-04-01T06:51:15Z,50.4469215,-104.5812097,125
39a26fa0hohof428hoho47a4hohoa320hoho12e3d831c23a,280949566,2021-04-01T06:09:43.376Z,50.45443670874011,-104.55637596025316,2021-04-01T06:05:18Z,50.4424223,-104.5504874,1
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280932869,2021-04-01T06:10:34.166Z,50.49609248996758,-104.66160440827224,2021-04-01T05:37:33Z,50.496146,-104.6616474,30
a03c5da9hohod282hoho4daahohob881hoho653cd946c352,281330792,2021-04-02T05:21:21.377Z,50.40713582957684,-104.61829115015534,2021-04-02T05:16:08Z,50.4024646,-104.6231499,23
59c7495ahoho21b2hoho4edchoho865choho342a939201c5,281240892,2021-04-02T03:14:32.151Z,50.49604588949036,-104.66723966915082,2021-04-02T03:05:03Z,50.49408067218405,-104.66544318188475,68
2f21e0c7hoho79b8hoho4ecdhohoaacbhohoad8b3e6565c2,281251289,2021-04-02T03:23:56.256Z,50.40577930437002,-104.6253078453653,2021-04-02T03:23:00Z,50.40207480606991,-104.62377485470049,38
f88a434dhohoc59choho418ehoho9c25hoho080806224dc6,280939230,2021-04-01T06:13:59.291Z,50.47195724661432,-104.6049903275866,2021-04-01T05:48:05Z,50.4718091,-104.6059331,57
1be24d87hoho6a7ehoho4a20hohoab1bhohoa21b1c459261,281255222,2021-04-02T03:45:33.714Z,50.47790526666666,-104.66408538333332,2021-04-02T03:29:13Z,50.4662913,-104.6723324,32
eed18161hohoeb2ehoho4905hohoa60fhohobc948f91b899,281287408,2021-04-02T04:29:53.191Z,50.4408166,-104.5955737,2021-04-02T04:17:46Z,50.4475473,-104.5945124,44
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,280968106,2021-04-01T06:58:33.895Z,50.485618988105365,-104.59957887665767,2021-04-01T06:37:51Z,50.4837781454,-104.619278413,116
5797bc4chohoc71ehoho4702hohob46chohoc4a02c4eb50b,281327776,2021-04-02T05:28:55.661Z,50.4279495,-104.6300301,2021-04-02T05:12:26Z,50.427925,-104.6301412,56
0a1d7c00hoho5a7fhoho46fdhohoa790hohoe3620e306a61,281333287,2021-04-02T05:34:09.169Z,50.4436407,-104.5504647,2021-04-02T05:19:16Z,50.4451323499,-104.556314434,8
f18b0b64hoho9509hoho4599hoho9993hohodcbd1450484c,281326053,2021-04-02T05:55:12.273Z,50.45041900305444,-104.61165346830208,2021-04-02T05:10:18Z,50.4501625,-104.6126871,136
c4410c8fhoho1978hoho43fdhohoa4dchohoedc7f1bbfff2,281357979,2021-04-02T05:55:44.278Z,50.495325638842935,-104.68414094962378,2021-04-02T05:50:22Z,50.4958039,-104.6673855,115
5d8cc65bhohobb70hoho4001hohoadfbhoho3a96d44992d5,280951573,2021-04-01T06:26:09.305Z,50.48331303801173,-104.66531140298513,2021-04-01T06:08:49Z,50.4838263,-104.6655041,95
1c06234chohod378hoho4fbchohob27bhoho506e77b8cd65,281285195,2021-04-02T04:19:45.214Z,50.4446634,-104.5979116,2021-04-02T04:14:29Z,50.4498882,-104.6061985,50
ebe412echoho5935hoho4d73hohobd31hohobcc6ad57573c,281272943,2021-04-02T04:06:35.168Z,50.4794797,-104.5900243,2021-04-02T03:56:50Z,50.4723102,-104.5824233,78
5d74cf85hohoa741hoho4d76hohoa114hohocc31620226c3,281338999,2021-04-02T05:46:09.347Z,50.4949882,-104.6729772,2021-04-02T05:26:43Z,50.4951455,-104.6730569,73
9bda567bhoho673choho40bdhohoaf10hohodfcb8f5d0086,281316823,2021-04-02T05:16:54.268Z,50.4520942,-104.6108001,2021-04-02T04:58:22Z,50.44944901332394,-104.61069133068848,122
3e26074bhoho55a4hoho4d0ahoho8625hoho04918b1d009b,281237690,2021-04-02T03:20:49.206Z,50.443928011699136,-104.6312938288543,2021-04-02T02:59:16Z,50.4507793,-104.6067218,19
8357ec31hohob250hoho4046hoho8fb1hoho5ae46ad36263,281333437,2021-04-02T05:41:51.251Z,50.44331924307305,-104.54961116314546,2021-04-02T05:19:28Z,50.44271810294206,-104.54837643309634,166
18e2b1d2hoho7f80hoho4273hohob35dhohoac0b21382a5e,281304393,2021-04-02T04:48:17.272Z,50.44805962646674,-104.5478955250838,2021-04-02T04:41:34Z,50.4467292,-104.5445224,105
42d88c47hoho3930hoho4ba6hoho96fchoho3fd5b7d453c1,281355096,2021-04-02T05:58:55.259Z,50.45045566833444,-104.61519948184412,2021-04-02T05:46:48Z,50.4475039,-104.616916,58
4407d22bhoho005bhoho4ea1hohob2d9hoho4ad22c0dd75f,281349940,2021-04-02T05:59:02.337Z,50.4183999224537,-104.61981201958368,2021-04-02T05:40:28Z,50.4183443646,-104.62000168,112
12d27899hohoc00choho4661hohoacbahoho1feea91d6ccb,281321654,2021-04-02T05:33:07.333Z,50.479201141159926,-104.61378097488618,2021-04-02T05:04:41Z,50.4781747,-104.61752109999998,20
26b5c8a8hoho88a7hoho4064hohoaf55hoho33e0562c92d6,280959093,2021-04-01T06:32:27.322Z,50.4943501,-104.6716193,2021-04-01T06:21:47Z,50.49408067218405,-104.66544318188475,68
010a7780hoho5af1hoho4796hoho80e9hoho0bdfd591f4b0,280954118,2021-04-01T06:34:02.156Z,50.4941684,-104.6649689,2021-04-01T06:13:09Z,50.4951598,-104.6657333,4
087a7857hoho74a6hoho4292hohoa710hoho4b18e5da0baf,280964438,2021-04-01T06:40:25.249Z,50.45200080212527,-104.60656380438188,2021-04-01T06:31:02Z,50.4507793,-104.6067218,19
92cc4399hohod83bhoho43d8hoho9a6ahoho7d32d0f6ad2c,280965459,2021-04-01T06:44:14.190Z,50.47875363283882,-104.6179665286015,2021-04-01T06:32:56Z,50.48238571573738,-104.61501984060668,62
9808ca55hoho2157hoho4b7bhohoa38fhohod45f2c352e63,280934270,2021-04-01T06:03:07.260Z,50.49569663208333,-104.63530562631269,2021-04-01T05:39:53Z,50.4958039,-104.6673855,115
3e91435dhoho6f91hoho4c0bhoho8feehoho19a15c249020,280935882,2021-04-01T06:04:07.170Z,50.44518471488268,-104.53110881856956,2021-04-01T05:42:34Z,50.4457124,-104.5303196,11
222ca56choho91a5hoho42f0hohob41ahoho91bcfde1db3d,280935990,2021-04-01T06:06:41.237Z,50.4534885,-104.6645489,2021-04-01T05:42:45Z,50.4586239,-104.6600435,110
010a7780hoho5af1hoho4796hoho80e9hoho0bdfd591f4b0,280951425,2021-04-01T06:10:07.238Z,50.4626767,-104.6180566,2021-04-01T06:08:33Z,50.4705303,-104.6186849,181
3355ea48hoho78c7hoho434ehohoabb4hoho68f9388c8af3,280947227,2021-04-01T06:10:50.239Z,50.49596864482771,-104.66170420612076,2021-04-01T06:01:29Z,50.4956084,-104.6718592,102
1c29f69dhoho9aaahoho4da4hohoa3afhohoe0b5f86729d9,281284538,2021-04-02T04:24:51.318Z,50.45687948306361,-104.65503583525349,2021-04-02T04:13:31Z,50.4555813,-104.6714388,24
3e26074bhoho55a4hoho4d0ahoho8625hoho04918b1d009b,281237690,2021-04-02T03:09:45.163Z,50.4633144628176,-104.61853309990929,2021-04-02T02:59:16Z,50.4507793,-104.6067218,19
ae506c3dhohofeadhoho4374hohoa73dhoho862287566adb,281240826,2021-04-02T03:14:38.231Z,50.4962063883525,-104.65500806986655,2021-04-02T03:04:54Z,50.4960291572,-104.644442221,140
22e2199choho4da9hoho4c5bhohoae50hohoa28630e84081,281342085,2021-04-02T05:45:22.300Z,50.45134775108061,-104.53003797410923,2021-04-02T05:30:35Z,50.4512379,-104.5305424,89
67656492hoho8503hoho4d34hohob944hoho0b0391c01510,281264035,2021-04-02T03:54:13.227Z,50.413826,-104.620856,2021-04-02T03:43:15Z,50.4104639,-104.6188504,155
1bd0a464hoho88a5hoho4618hohoa554hoho0b86162cafc0,281262030,2021-04-02T03:56:07.465Z,50.454401,-104.5952381,2021-04-02T03:40:07Z,50.446937,-104.5842455,59
f88c10e7hohod75ahoho4081hoho9453hoho977e0da67415,281333250,2021-04-02T05:36:16.267Z,50.44537539884459,-104.61860941958956,2021-04-02T05:19:13Z,50.4458812,-104.618495,66
d689809dhohod6dfhoho46b1hohob56ehohod3c084374845,281294174,2021-04-02T04:42:16.171Z,50.48259756958413,-104.61900906100314,2021-04-02T04:27:22Z,50.4791418,-104.6169587,144
40e6ddc7hoho00e7hoho44e2hohob3f3hoho7e71e509c609,281306397,2021-04-02T05:06:02.598Z,50.439714809147134,-104.58171806288902,2021-04-02T04:44:19Z,50.4462668,-104.5711457,75
9632299ehoho0b6dhoho4bfchohoa2a1hoho4862479b71b2,281272679,2021-04-02T04:15:00.184Z,50.4773915,-104.6042756,2021-04-02T03:56:27Z,50.4737107746,-104.617819649,94
9730be2ehoho383ahoho4e30hoho8cabhoho6182107e8acd,281209073,2021-04-02T04:17:17.286Z,50.44712429677048,-104.5735708632458,2021-04-02T01:54:31Z,50.4451323499,-104.556314434,8
69e74d96hohoec90hoho4902hoho89a3hoho95b474404a2c,281302299,2021-04-02T04:55:03.146Z,50.4788996,-104.6058575,2021-04-02T04:38:47Z,50.4688758,-104.6184867,34
8fda7af5hoho83a2hoho4d65hoho8047hoho535d999eaaed,281313645,2021-04-02T04:58:14.365Z,50.4161089,-104.6218436,2021-04-02T04:54:11Z,50.4125721,-104.6200235,61
5e83d7bfhoho674choho41d7hoho8cf7hoho8d41661734b4,281301947,2021-04-02T05:01:24.198Z,50.44710305007917,-104.57861095276132,2021-04-02T04:38:18Z,50.4468652,-104.578615,41
da6dd0b9hoho79e3hoho4906hohoae3bhoho9ce53ed3ae1d,280968392,2021-04-01T06:48:44.161Z,50.4175069,-104.6184424,2021-04-01T06:38:24Z,50.4158175,-104.6186447,52
88b87662hoho94a5hoho44b4hohoa8c3hoho4f97fccf9daf,280975834,2021-04-01T06:56:17.292Z,50.4461605,-104.5547887,2021-04-01T06:51:57Z,50.4467292,-104.5445224,105
398313echoho89fahoho4131hoho87cbhohocd2eee192c78,281253039,2021-04-02T03:30:53.256Z,50.44705350160728,-104.56724580862456,2021-04-02T03:25:42Z,50.4457623,-104.5563163,13
082d7574hoho38c3hoho4853hohoa72choho0df81a09810c,281272458,2021-04-02T04:00:39.368Z,50.4559356,-104.6181915,2021-04-02T03:56:06Z,50.454836022556215,-104.61751566270446,80
1c06234chohod378hoho4fbchohob27bhoho506e77b8cd65,281336612,2021-04-02T05:47:00.291Z,50.4948126,-104.6686044,2021-04-02T05:23:34Z,50.4951598,-104.6657333,4
05488f77hoho3255hoho45ffhoho946fhoho5eed1717f7ee,281327604,2021-04-02T05:18:42.762Z,50.44702583333333,-104.56569366666666,2021-04-02T05:12:12Z,50.4438621,-104.5542376,126
e2b1e451hohoc016hoho4ff7hohoa0f2hoho28cbbabf481e,281241043,2021-04-02T03:21:02.356Z,50.4767494,-104.6560785,2021-04-02T03:05:19Z,50.48238571573738,-104.61501984060668,62
b0934a07hoho263fhoho4b8bhohobe2bhoho7c332ae74dc5,281290658,2021-04-02T04:40:14.214Z,50.44657716275314,-104.57965656852431,2021-04-02T04:22:23Z,50.4474556,-104.591116,35
8bc940f3hoho0c3bhoho4264hoho8354hoho1ce5e4d55a42,281265656,2021-04-02T03:49:10.297Z,50.451991,-104.5383523,2021-04-02T03:45:54Z,50.448187,-104.5344848,103
7eb32f30hoho1420hoho4014hoho9a2chohod9fc44c7e8bc,281354995,2021-04-02T05:58:19.252Z,50.48472946870629,-104.60800206488749,2021-04-02T05:46:40Z,50.4847602,-104.6077394,77
e8136b28hoho06cchoho4447hohoa7dbhoho2ed5db57b290,281356888,2021-04-02T06:01:02.284Z,50.45988379031501,-104.60727609883904,2021-04-02T05:49:02Z,50.4502772,-104.6018536,39
c6ec5751hoho47bchoho417ahohoaba7hoho1d8d8ee84878,281347789,2021-04-02T05:56:29.322Z,50.443105891673696,-104.53418537724168,2021-04-02T05:37:45Z,50.4424223,-104.5504874,1
f0f51efdhoho395ehoho4a99hohobd8dhohoec007ae5094b,280948404,2021-04-01T06:25:49.309Z,50.44777561102866,-104.6429259638766,2021-04-01T06:03:20Z,50.454809,-104.6314064,137
49713b62hohoe193hoho44cfhohoa351hoho50a94ab3306d,280963648,2021-04-01T06:34:31.277Z,50.484873856310685,-104.61637371762794,2021-04-01T06:29:39Z,50.4723102,-104.5824233,78
9bda567bhoho673choho40bdhohoaf10hohodfcb8f5d0086,281315155,2021-04-02T04:57:43.248Z,50.4591099,-104.6065334,2021-04-02T04:56:11Z,50.4507793,-104.6067218,19
8bc940f3hoho0c3bhoho4264hoho8354hoho1ce5e4d55a42,281325801,2021-04-02T05:22:51.297Z,50.4054317,-104.6527452,2021-04-02T05:09:56Z,50.4066222754,-104.64946155,150
49713b62hohoe193hoho44cfhohoa351hoho50a94ab3306d,281242212,2021-04-02T03:15:24.382Z,50.42595590935128,-104.62710843431265,2021-04-02T03:07:26Z,50.427925,-104.6301412,56
886345d3hohoe6e1hoho4821hohobd69hoho836b81fc9e84,280943731,2021-04-01T06:16:19.286Z,50.45481120329354,-104.52941284304848,2021-04-01T05:55:40Z,50.4482338434,-104.536186627,6
b28eacd5hoho06e8hoho4a22hohoa7d0hoho703a12dfb4bb,280955796,2021-04-01T06:18:14.308Z,50.44551406377382,-104.53384096426493,2021-04-01T06:16:02Z,50.4467292,-104.5445224,105
e9a42de7hoho329bhoho44b8hoho9f11hoho9e4052904165,281336967,2021-04-02T05:38:40.328Z,50.44225770903451,-104.54997901669088,2021-04-02T05:24:00Z,50.4424260899,-104.550327853,17
8f58f7d0hohob452hoho4665hoho99e3hohod0cb49c0f882,281215740,2021-04-02T04:45:37.479Z,50.4025881,-104.655946,2021-04-02T02:11:34Z,50.4068616,-104.6497405,168
a9d1423chohob0cfhoho42abhohobf12hoho09eb4bb45692,281257400,2021-04-02T03:43:10.232Z,50.4487277,-104.607915,2021-04-02T03:32:44Z,50.4506548369803,-104.6104193424591,147
8881c61ehoho2706hoho4f40hohoa182hoho131bf997e798,281340016,2021-04-02T05:55:24.258Z,50.45846180685863,-104.66008779432464,2021-04-02T05:27:57Z,50.4586239,-104.6600435,110
3a6bcce7hoho8f3ahoho4871hohoa877hoho7e85c26359a2,281342819,2021-04-02T05:56:48.161Z,50.40540619327269,-104.64870930335212,2021-04-02T05:31:27Z,50.406117048268406,-104.61941021349185,74
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,280936342,2021-04-01T06:04:46.940Z,50.4480235738601,-104.5703346433544,2021-04-01T05:43:20Z,50.4401773,-104.5719296,130
0ee72984hoho1902hoho4a12hohobfd6hohoa0bc195ddb85,280942195,2021-04-01T06:13:15.285Z,50.44483621485934,-104.53261986817506,2021-04-01T05:53:04Z,50.4482338434,-104.536186627,6
eed18161hohoeb2ehoho4905hohoa60fhohobc948f91b899,281287408,2021-04-02T04:27:44.266Z,50.440741,-104.6068482,2021-04-02T04:17:46Z,50.4475473,-104.5945124,44
398313echoho89fahoho4131hoho87cbhohocd2eee192c78,281234840,2021-04-02T03:07:28.251Z,50.44220619868641,-104.54939625370844,2021-04-02T02:53:38Z,50.4457124,-104.5303196,11
0736a3a9hoho46dehoho4fa4hoho9d1bhoho66b11a992b3e,281241727,2021-04-02T03:12:01.193Z,50.4443148,-104.6179702,2021-04-02T03:06:33Z,50.4514336223,-104.611698757,108
4060b05dhoho9d28hoho4b43hoho9f9fhoho93a0cfb59348,281351624,2021-04-02T05:49:02.187Z,50.4094094805993,-104.6133876169684,2021-04-02T05:42:34Z,50.4024646,-104.6231499,23
0736a3a9hoho46dehoho4fa4hoho9d1bhoho66b11a992b3e,281269233,2021-04-02T03:54:00.314Z,50.4551151,-104.6177045,2021-04-02T03:51:14Z,50.4507793,-104.6067218,19
8bc940f3hoho0c3bhoho4264hoho8354hoho1ce5e4d55a42,280947919,2021-04-01T06:13:40.379Z,50.4802626,-104.6179909,2021-04-01T06:02:37Z,50.48238571573738,-104.61501984060668,62
eccfbafehohoa27ehoho45adhohoaa76hoho5f90ce7e5627,281314474,2021-04-02T05:08:26.200Z,50.4157069335635,-104.6232959746838,2021-04-02T04:55:19Z,50.4163967,-104.6446796,99
29014190hoho175dhoho4c94hoho82cbhoho0f31f6a17549,281292208,2021-04-02T04:34:17.264Z,50.47928091690147,-104.63101115847248,2021-04-02T04:24:36Z,50.48238571573738,-104.61501984060668,62
29dcc929hoho2adahoho44d4hoho886choho407268dc648e,281281839,2021-04-02T04:34:52.289Z,50.47804075308873,-104.6065118156082,2021-04-02T04:09:44Z,50.4718091,-104.6059331,57
0a1d7c00hoho5a7fhoho46fdhohoa790hohoe3620e306a61,281342880,2021-04-02T05:52:56.152Z,50.4343722,-104.5297103,2021-04-02T05:31:31Z,50.4457124,-104.5303196,11
9ef53972hohoebf2hoho4f40hoho9158hohofbe6311e262b,280958021,2021-04-01T06:34:30.294Z,50.49651239260735,-104.65245572953437,2021-04-01T06:19:59Z,50.4960291572,-104.644442221,140
3aebe654hoho2020hoho427ahoho94dahohoa40a47a9def1,280954970,2021-04-01T06:38:31.274Z,50.4872375126141,-104.63733253014802,2021-04-01T06:14:32Z,50.4781747,-104.61752109999998,20
c2f54e83hoho3515hoho49a7hoho8c62hohod35f0b26ebe4,280942864,2021-04-01T06:08:23.274Z,50.47071295897823,-104.62215183907172,2021-04-01T05:54:11Z,50.4688758,-104.6184867,34
7bf0f84dhoho3cfahoho454fhohoa391hoho6b1a6786c239,281320090,2021-04-02T05:22:42.307Z,50.402185130166266,-104.64901120172668,2021-04-02T05:02:46Z,50.402264,-104.6459972,46
f0c370e8hoho60b1hoho4e6ehohoadb8hoho1aa1f7ca9d0f,281278620,2021-04-02T04:23:22.361Z,50.4510635,-104.6180799,2021-04-02T04:05:04Z,50.4648497,-104.6185743,60
34bbf85chohoca8ehoho4166hoho91c7hoho5cfb6cb7b24f,281308241,2021-04-02T05:13:24.244Z,50.44696077769642,-104.61754173915728,2021-04-02T04:46:48Z,50.4184188,-104.6185455,51
0736a3a9hoho46dehoho4fa4hoho9d1bhoho66b11a992b3e,281269233,2021-04-02T03:58:15.269Z,50.4504307,-104.608222,2021-04-02T03:51:14Z,50.4507793,-104.6067218,19
675f4ac0hoho2c4ehoho46d5hohoa68dhohoe41fe509a29a,280952279,2021-04-01T06:15:23.424Z,50.442318236225255,-104.52753710793624,2021-04-01T06:10:01Z,50.445455,-104.5118575,67
75c47fbdhoho3b8ehoho4c1choho802fhoho7ca9392cb673,280949085,2021-04-01T06:23:41.265Z,50.49659600548102,-104.64952938958896,2021-04-01T06:04:29Z,50.4968644,-104.6447275,182
d689809dhohod6dfhoho46b1hohob56ehohod3c084374845,281294174,2021-04-02T04:41:16.179Z,50.48259701282038,-104.61909963811902,2021-04-02T04:27:22Z,50.4791418,-104.6169587,144
14995ac3hohoa1cbhoho4c4chohoab10hoho224f17643c1d,281265106,2021-04-02T03:48:50.194Z,50.44778853779254,-104.54930880920804,2021-04-02T03:45:00Z,50.4433109,-104.5498255,36
ce048864hohocca0hoho439fhoho8ecfhohoc0d58a402509,281310076,2021-04-02T05:04:37.673Z,50.4506778,-104.6066646,2021-04-02T04:49:20Z,50.4495041,-104.6110744,3
442a18eahoho1fb3hoho4806hoho99f1hoho395af6f0cdb9,281310383,2021-04-02T04:51:54.462Z,50.47078088673918,-104.61786974111516,2021-04-02T04:49:44Z,50.4698709,-104.6175497,83
2f21e0c7hoho79b8hoho4ecdhohoaacbhohoad8b3e6565c2,281145673,2021-04-02T04:32:45.239Z,50.449817949223046,-104.61235336558455,2021-04-01T23:11:00Z,50.4501646843,-104.612035048,27
1f54e0c6hoho1786hoho4cbahoho8923hoho2df520a837b2,281352370,2021-04-02T05:56:31.572Z,50.4372903,-104.5343784,2021-04-02T05:43:27Z,50.4458791,-104.5312779,177
75c47fbdhoho3b8ehoho4c1choho802fhoho7ca9392cb673,280970893,2021-04-01T06:52:59.269Z,50.48512618967718,-104.61751734175432,2021-04-01T06:42:49Z,50.4847602,-104.6077394,77
bde7d3a7hohoc9bahoho4c31hohoaba5hoho981eba307733,281255278,2021-04-02T03:36:38.288Z,50.41380645466442,-104.59917112951445,2021-04-02T03:29:18Z,50.4152239,-104.5967064,153
49713b62hohoe193hoho44cfhohoa351hoho50a94ab3306d,281242212,2021-04-02T03:11:21.245Z,50.425966596277824,-104.62712226445286,2021-04-02T03:07:26Z,50.427925,-104.6301412,56
0a1d7c00hoho5a7fhoho46fdhohoa790hohoe3620e306a61,281272752,2021-04-02T04:01:59.185Z,50.447411,-104.5318957,2021-04-02T03:56:34Z,50.445455,-104.5118575,67
ea71ec33hoho8a2choho462choho91d8hohoae62bc78cfa9,281328720,2021-04-02T05:44:07.298Z,50.40989507266608,-104.66085828156564,2021-04-02T05:13:38Z,50.40634400185039,-104.65114429220426,117
9afdcbeehohod8dbhoho4d16hoho9113hoho920795783884,280949628,2021-04-01T06:14:43.265Z,50.447016196915904,-104.61810061892702,2021-04-01T06:05:23Z,50.4456718,-104.6266504,145
2df669d3hohod01choho454chohobcd6hoho2d62103a66c6,281339426,2021-04-02T05:35:10.391Z,50.415454100000005,-104.62993489999998,2021-04-02T05:27:13Z,50.4139996,-104.6169062,72
d689809dhohod6dfhoho46b1hohob56ehohod3c084374845,281294174,2021-04-02T04:38:14.175Z,50.484408878640686,-104.61746875601084,2021-04-02T04:27:22Z,50.4791418,-104.6169587,144
8f58f7d0hohob452hoho4665hoho99e3hohod0cb49c0f882,281215740,2021-04-02T04:39:05.198Z,50.4027651,-104.6559393,2021-04-02T02:11:34Z,50.4068616,-104.6497405,168
9d3761e7hoho8c67hoho47cbhoho8eabhoho484c523b9a74,281261107,2021-04-02T03:42:04.586Z,50.45521114026239,-104.57199046398009,2021-04-02T03:38:36Z,50.4556813,-104.5726555,93
6280a857hohob0e8hoho4279hoho80b4hoho8a4fd5a6195e,281258768,2021-04-02T03:44:59.403Z,50.4518261,-104.5418791,2021-04-02T03:34:56Z,50.4482962,-104.5335115,70
53510a74hohoc305hoho47e9hoho95b2hoho401358e7fe9a,281306933,2021-04-02T04:50:03.311Z,50.45015084287228,-104.53517046456491,2021-04-02T04:45:02Z,50.448187,-104.5344848,103
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,280936342,2021-04-01T06:11:03.883Z,50.447865755755856,-104.57035397552022,2021-04-01T05:43:20Z,50.4401773,-104.5719296,130
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,280936342,2021-04-01T06:13:09.889Z,50.44791529815128,-104.57028792192509,2021-04-01T05:43:20Z,50.4401773,-104.5719296,130
34bbf85chohoca8ehoho4166hoho91c7hoho5cfb6cb7b24f,281247679,2021-04-02T03:49:38.276Z,50.415216611348576,-104.59647212458344,2021-04-02T03:16:59Z,50.415022,-104.597023,172
120bb6bfhohobed2hoho4948hohobf4bhoho43b2ed7506f6,281261238,2021-04-02T03:58:49.181Z,50.4154479,-104.6343949,2021-04-02T03:38:49Z,50.4145072,-104.6190868,179
e75db857hoho17e0hoho4ddbhoho9884hoho4160f0f5f253,281248939,2021-04-02T03:24:30.259Z,50.44824284205192,-104.60942384727409,2021-04-02T03:19:09Z,50.45106643345182,-104.61137957374956,9
fec86606hoho47d5hoho4b6choho8da7hoho64e25f0cfbfc,281340250,2021-04-02T05:35:57.312Z,50.4415378,-104.5891664,2021-04-02T05:28:16Z,50.446937,-104.5842455,59
22e2199choho4da9hoho4c5bhohoae50hohoa28630e84081,281342085,2021-04-02T05:40:21.521Z,50.433223571008256,-104.52366874220806,2021-04-02T05:30:35Z,50.4512379,-104.5305424,89
009d9c8fhohoed12hoho4335hohoa259hoho1286dda31e7b,281309677,2021-04-02T05:07:54.224Z,50.4478111,-104.5656765,2021-04-02T04:48:47Z,50.4474651,-104.5830372,163
0736a3a9hoho46dehoho4fa4hoho9d1bhoho66b11a992b3e,281272446,2021-04-02T04:12:36.270Z,50.4470106,-104.6107147,2021-04-02T03:56:05Z,50.4495868,-104.6090443,120
e75db857hoho17e0hoho4ddbhoho9884hoho4160f0f5f253,281275273,2021-04-02T04:14:05.307Z,50.451906615212906,-104.54734588356544,2021-04-02T04:00:08Z,50.4449992,-104.5521109,131
0cfaabeahoho82cdhoho4385hohobff7hoho14e03c697ed3,281292178,2021-04-02T04:35:05.163Z,50.44479221567677,-104.56521601566983,2021-04-02T04:24:35Z,50.4469796,-104.5724924,106
c43d355fhoho02f5hoho4ad2hoho84d9hohoa11b7214c64e,280955221,2021-04-01T06:25:41.423Z,50.4456733,-104.618861,2021-04-01T06:15:01Z,50.4458812,-104.618495,66
3e9edfdchohoea59hoho47d3hoho8c8dhoho646706ec4fb4,280975046,2021-04-01T06:51:47.165Z,50.48380808654829,-104.61808815622943,2021-04-01T06:50:30Z,50.4852753,-104.6174749,81
927309b5hoho297bhoho45b1hoho96f5hoho67724681c98f,280973956,2021-04-01T06:57:47.328Z,50.44676790614044,-104.53196578347138,2021-04-01T06:48:34Z,50.446987,-104.5314769,42
